month,category,total_price,origin
2003-01,0701,0,BRA
2003-08,0701,0,BRA
2004-12,0701,0,BRA
2007-01,0701,0,BRA
2007-09,0701,11700,BRA
2008-02,0701,0,BRA
2008-06,0701,0,BRA
2008-09,0701,0,BRA
2008-12,0701,0,BRA
2009-03,0701,0,BRA
2009-07,0701,0,BRA
2010-02,0701,0,BRA
2014-07,0701,0,BRA
2015-05,0701,0,BRA
2017-06,0701,124,BRA
2017-09,0701,0,BRA
2017-11,0701,0,BRA
2018-02,0701,0,BRA
2018-07,0701,0,BRA
2018-12,0701,0,BRA
2019-02,0701,0,BRA
2019-09,0701,1003,BRA
2019-11,0701,1390,BRA
2021-01,0701,401,BRA
2021-02,0701,1762,BRA
2021-07,0701,657,BRA
2022-01,0701,2555,BRA
2022-04,0701,7010.583978682756,BRA
2000-06,0702,770681,BRA
2000-11,0702,323695,BRA
2001-01,0702,10298,BRA
2001-05,0702,965720,BRA
2002-09,0702,45739,BRA
2003-02,0702,0,BRA
2003-04,0702,0,BRA
2004-01,0702,0,BRA
2004-04,0702,0,BRA
2004-08,0702,0,BRA
2005-01,0702,0,BRA
2005-06,0702,0,BRA
2005-07,0702,0,BRA
2006-04,0702,6,BRA
2006-08,0702,0,BRA
2007-03,0702,0,BRA
2007-06,0702,0,BRA
2007-10,0702,54500,BRA
2008-08,0702,0,BRA
2009-04,0702,0,BRA
2010-03,0702,0,BRA
2010-09,0702,0,BRA
2011-03,0702,0,BRA
2012-11,0702,0,BRA
2013-03,0702,0,BRA
2013-12,0702,0,BRA
2014-04,0702,0,BRA
2014-12,0702,0,BRA
2015-06,0702,0,BRA
2015-07,0702,0,BRA
2015-10,0702,0,BRA
2016-02,0702,0,BRA
2016-03,0702,0,BRA
2016-04,0702,0,BRA
2016-12,0702,0,BRA
2017-05,0702,0,BRA
2018-01,0702,0,BRA
2019-04,0702,0,BRA
2020-03,0702,1488,BRA
2020-12,0702,2876,BRA
2002-05,0703,0,BRA
2002-06,0703,0,BRA
2003-05,0703,0,BRA
2003-06,0703,183,BRA
2004-05,0703,0,BRA
2005-04,0703,0,BRA
2006-05,0703,0,BRA
2007-08,0703,302664,BRA
2008-05,0703,0,BRA
2008-07,0703,0,BRA
2009-05,0703,0,BRA
2010-01,0703,0,BRA
2010-05,0703,0,BRA
2010-10,0703,0,BRA
2012-07,0703,0,BRA
2013-11,0703,0,BRA
2014-01,0703,0,BRA
2014-03,0703,0,BRA
2014-05,0703,0,BRA
2014-09,0703,0,BRA
2015-03,0703,0,BRA
2015-08,0703,0,BRA
2015-12,0703,0,BRA
2016-08,0703,0,BRA
2016-10,0703,0,BRA
2017-03,0703,70,BRA
2017-04,0703,8596,BRA
2018-10,0703,0,BRA
2020-06,0703,8102,BRA
2021-11,0703,19111,BRA
2000-04,0704,0,BRA
2001-02,0704,346,BRA
2001-10,0704,435,BRA
2001-12,0704,2250,BRA
2002-03,0704,0,BRA
2002-11,0704,0,BRA
2004-02,0704,0,BRA
2004-03,0704,0,BRA
2004-07,0704,0,BRA
2004-09,0704,0,BRA
2004-10,0704,0,BRA
2005-10,0704,0,BRA
2006-12,0704,0,BRA
2007-02,0704,0,BRA
2007-05,0704,0,BRA
2007-12,0704,0,BRA
2009-08,0704,0,BRA
2009-09,0704,0,BRA
2009-10,0704,0,BRA
2010-07,0704,0,BRA
2010-08,0704,0,BRA
2012-04,0704,0,BRA
2013-02,0704,0,BRA
2014-06,0704,0,BRA
2016-06,0704,1696,BRA
2016-07,0704,0,BRA
2018-04,0704,0,BRA
2018-11,0704,3851,BRA
2019-08,0704,1409,BRA
2020-08,0704,4599,BRA
2020-11,0704,1692,BRA
2021-03,0704,1521,BRA
2021-04,0704,4534,BRA
2021-06,0704,3929,BRA
2021-08,0704,1079,BRA
2002-05,1000,0,BRA
2002-06,1000,0,BRA
2003-05,1000,0,BRA
2003-06,1000,0,BRA
2004-05,1000,0,BRA
2005-04,1000,0,BRA
2006-05,1000,0,BRA
2007-08,1000,0,BRA
2008-05,1000,0,BRA
2008-07,1000,0,BRA
2009-05,1000,0,BRA
2010-01,1000,0,BRA
2010-05,1000,0,BRA
2010-10,1000,0,BRA
2012-07,1000,0,BRA
2013-11,1000,0,BRA
2014-01,1000,0,BRA
2014-03,1000,0,BRA
2014-05,1000,0,BRA
2014-09,1000,0,BRA
2015-03,1000,0,BRA
2015-08,1000,0,BRA
2015-12,1000,0,BRA
2016-08,1000,0,BRA
2016-10,1000,0,BRA
2017-03,1000,0,BRA
2017-04,1000,0,BRA
2018-10,1000,0,BRA
2020-06,1000,0,BRA
2021-11,1000,0,BRA
2000-02,1001,5,BRA
2000-07,1001,0,BRA
2000-12,1001,0,BRA
2001-06,1001,0,BRA
2001-08,1001,0,BRA
2005-03,1001,34,BRA
2006-03,1001,0,BRA
2006-06,1001,292,BRA
2006-07,1001,0,BRA
2006-09,1001,0,BRA
2006-10,1001,0,BRA
2006-11,1001,0,BRA
2008-01,1001,0,BRA
2010-04,1001,1369000,BRA
2011-02,1001,12721012,BRA
2011-09,1001,0,BRA
2012-05,1001,3294739,BRA
2012-10,1001,0,BRA
2012-12,1001,1557000,BRA
2013-04,1001,5285,BRA
2013-07,1001,0,BRA
2013-10,1001,0,BRA
2014-02,1001,0,BRA
2016-01,1001,133055,BRA
2017-01,1001,0,BRA
2017-07,1001,0,BRA
2018-03,1001,0,BRA
2018-06,1001,0,BRA
2018-08,1001,0,BRA
2018-09,1001,0,BRA
2019-10,1001,0,BRA
2019-12,1001,0,BRA
2020-01,1001,0,BRA
2020-02,1001,0,BRA
2020-04,1001,0,BRA
2002-05,1002,0,BRA
2002-06,1002,0,BRA
2003-05,1002,0,BRA
2003-06,1002,0,BRA
2004-05,1002,0,BRA
2005-04,1002,0,BRA
2006-05,1002,0,BRA
2007-08,1002,0,BRA
2008-05,1002,0,BRA
2008-07,1002,0,BRA
2009-05,1002,0,BRA
2010-01,1002,0,BRA
2010-05,1002,0,BRA
2010-10,1002,0,BRA
2012-07,1002,0,BRA
2013-11,1002,0,BRA
2014-01,1002,0,BRA
2014-03,1002,0,BRA
2014-05,1002,0,BRA
2014-09,1002,0,BRA
2015-03,1002,0,BRA
2015-08,1002,0,BRA
2015-12,1002,0,BRA
2016-08,1002,0,BRA
2016-10,1002,0,BRA
2017-03,1002,0,BRA
2017-04,1002,0,BRA
2018-10,1002,0,BRA
2020-06,1002,0,BRA
2021-11,1002,0,BRA
2000-01,1003,0,BRA
2000-09,1003,0,BRA
2000-10,1003,0,BRA
2002-01,1003,0,BRA
2002-02,1003,0,BRA
2003-09,1003,0,BRA
2003-10,1003,0,BRA
2005-02,1003,0,BRA
2005-08,1003,0,BRA
2005-12,1003,0,BRA
2006-02,1003,0,BRA
2007-04,1003,0,BRA
2007-11,1003,0,BRA
2009-01,1003,0,BRA
2009-06,1003,0,BRA
2009-11,1003,0,BRA
2010-12,1003,0,BRA
2011-05,1003,0,BRA
2013-09,1003,0,BRA
2014-08,1003,0,BRA
2015-09,1003,0,BRA
2016-11,1003,0,BRA
2017-02,1003,0,BRA
2017-12,1003,0,BRA
2019-07,1003,0,BRA
2020-10,1003,0,BRA
2021-12,1003,0,BRA
2002-05,1004,0,BRA
2002-06,1004,0,BRA
2003-05,1004,0,BRA
2003-06,1004,0,BRA
2004-05,1004,0,BRA
2005-04,1004,0,BRA
2006-05,1004,0,BRA
2007-08,1004,0,BRA
2008-05,1004,0,BRA
2008-07,1004,0,BRA
2009-05,1004,52580,BRA
2010-01,1004,0,BRA
2010-05,1004,0,BRA
2010-10,1004,0,BRA
2012-07,1004,0,BRA
2013-11,1004,0,BRA
2014-01,1004,0,BRA
2014-03,1004,0,BRA
2014-05,1004,0,BRA
2014-09,1004,0,BRA
2015-03,1004,0,BRA
2015-08,1004,0,BRA
2015-12,1004,158,BRA
2016-08,1004,0,BRA
2016-10,1004,0,BRA
2017-03,1004,0,BRA
2017-04,1004,0,BRA
2018-10,1004,0,BRA
2020-06,1004,57525,BRA
2021-11,1004,0,BRA
2001-03,1005,25036056,BRA
2001-04,1005,29524758,BRA
2001-11,1005,62521936,BRA
2002-08,1005,0,BRA
2003-07,1005,32093,BRA
2003-12,1005,553219,BRA
2004-06,1005,2014849,BRA
2004-11,1005,199,BRA
2005-05,1005,1266,BRA
2007-07,1005,18060463,BRA
2008-04,1005,1269577,BRA
2008-10,1005,1191481,BRA
2008-11,1005,5669475,BRA
2011-01,1005,17298282,BRA
2011-07,1005,3187753,BRA
2011-12,1005,474835,BRA
2012-02,1005,295706,BRA
2012-03,1005,1018723,BRA
2012-06,1005,73357,BRA
2013-01,1005,64204121,BRA
2013-05,1005,35725,BRA
2014-11,1005,28943451,BRA
2015-01,1005,29732632,BRA
2015-02,1005,31467,BRA
2016-05,1005,87254,BRA
2017-08,1005,49504143,BRA
2017-10,1005,0,BRA
2019-01,1005,9811859,BRA
2019-05,1005,2919467,BRA
2019-06,1005,6725275,BRA
2020-07,1005,24442868,BRA
2021-05,1005,113341,BRA
2021-09,1005,10805082,BRA
2021-10,1005,9098186,BRA
2022-03,1005,151103.20000123978,BRA
2001-03,1006,354378,BRA
2001-04,1006,638713,BRA
2001-11,1006,256962,BRA
2002-08,1006,0,BRA
2003-07,1006,0,BRA
2003-12,1006,56,BRA
2004-06,1006,15600,BRA
2004-11,1006,7236,BRA
2005-05,1006,0,BRA
2007-07,1006,188291,BRA
2008-04,1006,74343,BRA
2008-10,1006,47300,BRA
2008-11,1006,288429,BRA
2011-01,1006,100769,BRA
2011-07,1006,1376733,BRA
2011-12,1006,0,BRA
2012-02,1006,528996,BRA
2012-03,1006,214828,BRA
2012-06,1006,1676598,BRA
2013-01,1006,97393,BRA
2013-05,1006,0,BRA
2014-11,1006,762434,BRA
2015-01,1006,13947956,BRA
2015-02,1006,15660,BRA
2016-05,1006,771112,BRA
2017-08,1006,703664,BRA
2017-10,1006,0,BRA
2019-01,1006,12270272,BRA
2019-05,1006,2412,BRA
2019-06,1006,3376,BRA
2020-07,1006,14613304,BRA
2021-05,1006,6921046,BRA
2021-09,1006,151534,BRA
2021-10,1006,6044359,BRA
2022-03,1006,133755.89999055862,BRA
2000-08,1007,123651,BRA
2001-07,1007,0,BRA
2002-10,1007,0,BRA
2003-03,1007,0,BRA
2003-11,1007,0,BRA
2005-09,1007,0,BRA
2005-11,1007,0,BRA
2006-01,1007,0,BRA
2008-03,1007,0,BRA
2009-02,1007,0,BRA
2009-12,1007,0,BRA
2010-06,1007,0,BRA
2010-11,1007,0,BRA
2011-04,1007,0,BRA
2011-06,1007,0,BRA
2011-08,1007,0,BRA
2011-10,1007,0,BRA
2011-11,1007,0,BRA
2012-01,1007,0,BRA
2012-08,1007,0,BRA
2012-09,1007,0,BRA
2013-06,1007,0,BRA
2013-08,1007,0,BRA
2014-10,1007,0,BRA
2015-04,1007,0,BRA
2015-11,1007,0,BRA
2016-09,1007,0,BRA
2018-05,1007,0,BRA
2019-03,1007,0,BRA
2020-05,1007,0,BRA
2020-09,1007,0,BRA
2022-02,1007,0,BRA
2022-05,1007,28391.29059447255,BRA
2000-01,1008,0,BRA
2000-09,1008,0,BRA
2000-10,1008,258,BRA
2002-01,1008,0,BRA
2002-02,1008,0,BRA
2003-09,1008,0,BRA
2003-10,1008,22719,BRA
2005-02,1008,0,BRA
2005-08,1008,0,BRA
2005-12,1008,0,BRA
2006-02,1008,0,BRA
2007-04,1008,0,BRA
2007-11,1008,0,BRA
2009-01,1008,877,BRA
2009-06,1008,0,BRA
2009-11,1008,0,BRA
2010-12,1008,0,BRA
2011-05,1008,0,BRA
2013-09,1008,0,BRA
2014-08,1008,0,BRA
2015-09,1008,0,BRA
2016-11,1008,4,BRA
2017-02,1008,0,BRA
2017-12,1008,0,BRA
2019-07,1008,0,BRA
2020-10,1008,0,BRA
2021-12,1008,0,BRA
2001-03,1100,0,BRA
2001-04,1100,0,BRA
2001-11,1100,0,BRA
2002-08,1100,0,BRA
2003-07,1100,0,BRA
2003-12,1100,0,BRA
2004-06,1100,0,BRA
2004-11,1100,0,BRA
2005-05,1100,0,BRA
2007-07,1100,0,BRA
2008-04,1100,0,BRA
2008-10,1100,0,BRA
2008-11,1100,0,BRA
2011-01,1100,0,BRA
2011-07,1100,0,BRA
2011-12,1100,0,BRA
2012-02,1100,0,BRA
2012-03,1100,0,BRA
2012-06,1100,0,BRA
2013-01,1100,0,BRA
2013-05,1100,0,BRA
2014-11,1100,0,BRA
2015-01,1100,0,BRA
2015-02,1100,0,BRA
2016-05,1100,0,BRA
2017-08,1100,0,BRA
2017-10,1100,0,BRA
2019-01,1100,0,BRA
2019-05,1100,0,BRA
2019-06,1100,0,BRA
2020-07,1100,0,BRA
2021-05,1100,0,BRA
2021-09,1100,0,BRA
2021-10,1100,0,BRA
2022-03,1100,6798.925999999046,BRA
2000-06,1101,20624,BRA
2000-11,1101,4916,BRA
2001-01,1101,48388,BRA
2001-05,1101,25573,BRA
2002-09,1101,18208,BRA
2003-02,1101,376,BRA
2003-04,1101,0,BRA
2004-01,1101,0,BRA
2004-04,1101,0,BRA
2004-08,1101,0,BRA
2005-01,1101,0,BRA
2005-06,1101,1184,BRA
2005-07,1101,0,BRA
2006-04,1101,29312,BRA
2006-08,1101,0,BRA
2007-03,1101,0,BRA
2007-06,1101,0,BRA
2007-10,1101,0,BRA
2008-08,1101,0,BRA
2009-04,1101,22,BRA
2010-03,1101,149,BRA
2010-09,1101,0,BRA
2011-03,1101,0,BRA
2012-11,1101,0,BRA
2013-03,1101,12265,BRA
2013-12,1101,83,BRA
2014-04,1101,414,BRA
2014-12,1101,0,BRA
2015-06,1101,0,BRA
2015-07,1101,490,BRA
2015-10,1101,425,BRA
2016-02,1101,0,BRA
2016-03,1101,0,BRA
2016-04,1101,0,BRA
2016-12,1101,0,BRA
2017-05,1101,0,BRA
2018-01,1101,0,BRA
2019-04,1101,0,BRA
2020-03,1101,1719,BRA
2020-12,1101,2103,BRA
2001-03,1102,10330,BRA
2001-04,1102,110255,BRA
2001-11,1102,26058,BRA
2002-08,1102,0,BRA
2003-07,1102,3530,BRA
2003-12,1102,0,BRA
2004-06,1102,7208,BRA
2004-11,1102,75500,BRA
2005-05,1102,0,BRA
2007-07,1102,0,BRA
2008-04,1102,10236,BRA
2008-10,1102,0,BRA
2008-11,1102,11431,BRA
2011-01,1102,1681044,BRA
2011-07,1102,1313,BRA
2011-12,1102,6315,BRA
2012-02,1102,0,BRA
2012-03,1102,0,BRA
2012-06,1102,0,BRA
2013-01,1102,14864,BRA
2013-05,1102,0,BRA
2014-11,1102,16091,BRA
2015-01,1102,3305,BRA
2015-02,1102,683,BRA
2016-05,1102,33134,BRA
2017-08,1102,0,BRA
2017-10,1102,0,BRA
2019-01,1102,753,BRA
2019-05,1102,0,BRA
2019-06,1102,291,BRA
2020-07,1102,181434,BRA
2021-05,1102,994,BRA
2021-09,1102,30,BRA
2021-10,1102,42,BRA
2022-03,1102,5175.064000368118,BRA
2002-05,1103,0,BRA
2002-06,1103,1344,BRA
2003-05,1103,1844,BRA
2003-06,1103,0,BRA
2004-05,1103,0,BRA
2005-04,1103,177,BRA
2006-05,1103,0,BRA
2007-08,1103,0,BRA
2008-05,1103,0,BRA
2008-07,1103,1689,BRA
2009-05,1103,43985,BRA
2010-01,1103,0,BRA
2010-05,1103,0,BRA
2010-10,1103,0,BRA
2012-07,1103,21456,BRA
2013-11,1103,7093,BRA
2014-01,1103,75613,BRA
2014-03,1103,41790,BRA
2014-05,1103,0,BRA
2014-09,1103,0,BRA
2015-03,1103,71378,BRA
2015-08,1103,1067,BRA
2015-12,1103,7595,BRA
2016-08,1103,133,BRA
2016-10,1103,1635,BRA
2017-03,1103,0,BRA
2017-04,1103,3222,BRA
2018-10,1103,0,BRA
2020-06,1103,0,BRA
2021-11,1103,2094,BRA
2000-06,1104,10692,BRA
2000-11,1104,10238,BRA
2001-01,1104,52784,BRA
2001-05,1104,99238,BRA
2002-09,1104,461,BRA
2003-02,1104,0,BRA
2003-04,1104,331,BRA
2004-01,1104,3212,BRA
2004-04,1104,0,BRA
2004-08,1104,1532,BRA
2005-01,1104,0,BRA
2005-06,1104,42872,BRA
2005-07,1104,1500,BRA
2006-04,1104,0,BRA
2006-08,1104,39840,BRA
2007-03,1104,0,BRA
2007-06,1104,781510,BRA
2007-10,1104,1645,BRA
2008-08,1104,0,BRA
2009-04,1104,0,BRA
2010-03,1104,37133,BRA
2010-09,1104,5543,BRA
2011-03,1104,5104,BRA
2012-11,1104,250626,BRA
2013-03,1104,2716,BRA
2013-12,1104,2855,BRA
2014-04,1104,160465,BRA
2014-12,1104,13247,BRA
2015-06,1104,1501,BRA
2015-07,1104,53850,BRA
2015-10,1104,6125,BRA
2016-02,1104,0,BRA
2016-03,1104,33060,BRA
2016-04,1104,114757,BRA
2016-12,1104,0,BRA
2017-05,1104,0,BRA
2018-01,1104,0,BRA
2019-04,1104,0,BRA
2020-03,1104,118469,BRA
2020-12,1104,67710,BRA
2000-04,1105,553,BRA
2001-02,1105,25,BRA
2001-10,1105,113,BRA
2001-12,1105,1906,BRA
2002-03,1105,0,BRA
2002-11,1105,0,BRA
2004-02,1105,0,BRA
2004-03,1105,0,BRA
2004-07,1105,0,BRA
2004-09,1105,0,BRA
2004-10,1105,0,BRA
2005-10,1105,0,BRA
2006-12,1105,0,BRA
2007-02,1105,0,BRA
2007-05,1105,0,BRA
2007-12,1105,0,BRA
2009-08,1105,0,BRA
2009-09,1105,0,BRA
2009-10,1105,0,BRA
2010-07,1105,0,BRA
2010-08,1105,0,BRA
2012-04,1105,0,BRA
2013-02,1105,0,BRA
2014-06,1105,0,BRA
2016-06,1105,0,BRA
2016-07,1105,3363,BRA
2018-04,1105,0,BRA
2018-11,1105,0,BRA
2019-08,1105,0,BRA
2020-08,1105,0,BRA
2020-11,1105,23,BRA
2021-03,1105,0,BRA
2021-04,1105,0,BRA
2021-06,1105,0,BRA
2021-08,1105,0,BRA
2000-03,1106,175448,BRA
2000-05,1106,68547,BRA
2001-09,1106,53956,BRA
2002-04,1106,0,BRA
2002-07,1106,2015,BRA
2002-12,1106,0,BRA
2003-01,1106,0,BRA
2003-08,1106,8400,BRA
2004-12,1106,3020,BRA
2007-01,1106,2450,BRA
2007-09,1106,0,BRA
2008-02,1106,57109,BRA
2008-06,1106,619,BRA
2008-09,1106,2765,BRA
2008-12,1106,15000,BRA
2009-03,1106,18550,BRA
2009-07,1106,2167,BRA
2010-02,1106,75971,BRA
2014-07,1106,1896,BRA
2015-05,1106,1124,BRA
2017-06,1106,5279,BRA
2017-09,1106,0,BRA
2017-11,1106,7685,BRA
2018-02,1106,0,BRA
2018-07,1106,35311,BRA
2018-12,1106,0,BRA
2019-02,1106,0,BRA
2019-09,1106,3481,BRA
2019-11,1106,19583,BRA
2021-01,1106,7941,BRA
2021-02,1106,135577,BRA
2021-07,1106,12926,BRA
2022-01,1106,64638,BRA
2022-04,1106,38081.95864969492,BRA
2000-06,1107,8675,BRA
2000-11,1107,0,BRA
2001-01,1107,0,BRA
2001-05,1107,0,BRA
2002-09,1107,0,BRA
2003-02,1107,0,BRA
2003-04,1107,0,BRA
2004-01,1107,0,BRA
2004-04,1107,0,BRA
2004-08,1107,0,BRA
2005-01,1107,0,BRA
2005-06,1107,0,BRA
2005-07,1107,0,BRA
2006-04,1107,0,BRA
2006-08,1107,0,BRA
2007-03,1107,0,BRA
2007-06,1107,0,BRA
2007-10,1107,0,BRA
2008-08,1107,0,BRA
2009-04,1107,0,BRA
2010-03,1107,0,BRA
2010-09,1107,0,BRA
2011-03,1107,0,BRA
2012-11,1107,0,BRA
2013-03,1107,0,BRA
2013-12,1107,198881,BRA
2014-04,1107,0,BRA
2014-12,1107,0,BRA
2015-06,1107,0,BRA
2015-07,1107,137421,BRA
2015-10,1107,125786,BRA
2016-02,1107,0,BRA
2016-03,1107,0,BRA
2016-04,1107,0,BRA
2016-12,1107,0,BRA
2017-05,1107,0,BRA
2018-01,1107,0,BRA
2019-04,1107,0,BRA
2020-03,1107,0,BRA
2020-12,1107,0,BRA
2000-02,1108,490883,BRA
2000-07,1108,527960,BRA
2000-12,1108,367003,BRA
2001-06,1108,548040,BRA
2001-08,1108,556790,BRA
2005-03,1108,15064,BRA
2006-03,1108,16492,BRA
2006-06,1108,212017,BRA
2006-07,1108,16535,BRA
2006-09,1108,0,BRA
2006-10,1108,35657,BRA
2006-11,1108,5513,BRA
2008-01,1108,61600,BRA
2010-04,1108,59120,BRA
2011-02,1108,32461,BRA
2011-09,1108,58032,BRA
2012-05,1108,50958,BRA
2012-10,1108,0,BRA
2012-12,1108,12164,BRA
2013-04,1108,40054,BRA
2013-07,1108,23129,BRA
2013-10,1108,169349,BRA
2014-02,1108,2554,BRA
2016-01,1108,0,BRA
2017-01,1108,109322,BRA
2017-07,1108,102785,BRA
2018-03,1108,69405,BRA
2018-06,1108,169412,BRA
2018-08,1108,0,BRA
2018-09,1108,36627,BRA
2019-10,1108,0,BRA
2019-12,1108,38809,BRA
2020-01,1108,27070,BRA
2020-02,1108,26116,BRA
2020-04,1108,109747,BRA
2002-05,1109,0,BRA
2002-06,1109,0,BRA
2003-05,1109,0,BRA
2003-06,1109,0,BRA
2004-05,1109,0,BRA
2005-04,1109,0,BRA
2006-05,1109,0,BRA
2007-08,1109,0,BRA
2008-05,1109,0,BRA
2008-07,1109,0,BRA
2009-05,1109,0,BRA
2010-01,1109,0,BRA
2010-05,1109,0,BRA
2010-10,1109,0,BRA
2012-07,1109,0,BRA
2013-11,1109,0,BRA
2014-01,1109,0,BRA
2014-03,1109,0,BRA
2014-05,1109,0,BRA
2014-09,1109,0,BRA
2015-03,1109,0,BRA
2015-08,1109,0,BRA
2015-12,1109,0,BRA
2016-08,1109,0,BRA
2016-10,1109,0,BRA
2017-03,1109,0,BRA
2017-04,1109,0,BRA
2018-10,1109,0,BRA
2020-06,1109,0,BRA
2021-11,1109,0,BRA
2002-05,1200,0,BRA
2002-06,1200,0,BRA
2003-05,1200,0,BRA
2003-06,1200,0,BRA
2004-05,1200,0,BRA
2005-04,1200,0,BRA
2006-05,1200,0,BRA
2007-08,1200,0,BRA
2008-05,1200,0,BRA
2008-07,1200,0,BRA
2009-05,1200,0,BRA
2010-01,1200,0,BRA
2010-05,1200,0,BRA
2010-10,1200,0,BRA
2012-07,1200,0,BRA
2013-11,1200,0,BRA
2014-01,1200,0,BRA
2014-03,1200,0,BRA
2014-05,1200,0,BRA
2014-09,1200,0,BRA
2015-03,1200,0,BRA
2015-08,1200,0,BRA
2015-12,1200,0,BRA
2016-08,1200,0,BRA
2016-10,1200,0,BRA
2017-03,1200,0,BRA
2017-04,1200,0,BRA
2018-10,1200,0,BRA
2020-06,1200,0,BRA
2021-11,1200,0,BRA
2000-03,1201,104267700,BRA
2000-05,1201,337395242,BRA
2001-09,1201,280168399,BRA
2002-04,1201,8917956,BRA
2002-07,1201,60960491,BRA
2002-12,1201,10807055,BRA
2003-01,1201,7530278,BRA
2003-08,1201,50067204,BRA
2004-12,1201,746785,BRA
2007-01,1201,0,BRA
2007-09,1201,17785557,BRA
2008-02,1201,33744478,BRA
2008-06,1201,100434618,BRA
2008-09,1201,74166940,BRA
2008-12,1201,20435975,BRA
2009-03,1201,45399930,BRA
2009-07,1201,181193323,BRA
2010-02,1201,25774626,BRA
2014-07,1201,103357409,BRA
2015-05,1201,99444521,BRA
2017-06,1201,299540142,BRA
2017-09,1201,471135530,BRA
2017-11,1201,75495397,BRA
2018-02,1201,95431539,BRA
2018-07,1201,108440246,BRA
2018-12,1201,0,BRA
2019-02,1201,0,BRA
2019-09,1201,135181491,BRA
2019-11,1201,126884144,BRA
2021-01,1201,114768,BRA
2021-02,1201,106483517,BRA
2021-07,1201,79062480,BRA
2022-01,1201,393063448,BRA
2022-04,1201,453906480.8460437,BRA
2002-05,1202,0,BRA
2002-06,1202,8640,BRA
2003-05,1202,21166,BRA
2003-06,1202,0,BRA
2004-05,1202,127080,BRA
2005-04,1202,0,BRA
2006-05,1202,0,BRA
2007-08,1202,181500,BRA
2008-05,1202,0,BRA
2008-07,1202,151564,BRA
2009-05,1202,0,BRA
2010-01,1202,60250,BRA
2010-05,1202,276127,BRA
2010-10,1202,524698,BRA
2012-07,1202,1497419,BRA
2013-11,1202,0,BRA
2014-01,1202,1063,BRA
2014-03,1202,5433,BRA
2014-05,1202,0,BRA
2014-09,1202,0,BRA
2015-03,1202,746488,BRA
2015-08,1202,161700,BRA
2015-12,1202,0,BRA
2016-08,1202,643559,BRA
2016-10,1202,44475,BRA
2017-03,1202,70722,BRA
2017-04,1202,733955,BRA
2018-10,1202,0,BRA
2020-06,1202,1738906,BRA
2021-11,1202,126000,BRA
2000-08,1203,0,BRA
2001-07,1203,0,BRA
2002-10,1203,0,BRA
2003-03,1203,0,BRA
2003-11,1203,0,BRA
2005-09,1203,0,BRA
2005-11,1203,0,BRA
2006-01,1203,0,BRA
2008-03,1203,0,BRA
2009-02,1203,0,BRA
2009-12,1203,0,BRA
2010-06,1203,0,BRA
2010-11,1203,0,BRA
2011-04,1203,0,BRA
2011-06,1203,0,BRA
2011-08,1203,0,BRA
2011-10,1203,0,BRA
2011-11,1203,0,BRA
2012-01,1203,0,BRA
2012-08,1203,0,BRA
2012-09,1203,0,BRA
2013-06,1203,0,BRA
2013-08,1203,0,BRA
2014-10,1203,0,BRA
2015-04,1203,0,BRA
2015-11,1203,0,BRA
2016-09,1203,0,BRA
2018-05,1203,0,BRA
2019-03,1203,0,BRA
2020-05,1203,0,BRA
2020-09,1203,0,BRA
2022-02,1203,0,BRA
2022-05,1203,13998.697008218616,BRA
2000-08,1204,0,BRA
2001-07,1204,0,BRA
2002-10,1204,0,BRA
2003-03,1204,0,BRA
2003-11,1204,0,BRA
2005-09,1204,0,BRA
2005-11,1204,0,BRA
2006-01,1204,0,BRA
2008-03,1204,0,BRA
2009-02,1204,0,BRA
2009-12,1204,0,BRA
2010-06,1204,0,BRA
2010-11,1204,0,BRA
2011-04,1204,0,BRA
2011-06,1204,0,BRA
2011-08,1204,0,BRA
2011-10,1204,0,BRA
2011-11,1204,0,BRA
2012-01,1204,0,BRA
2012-08,1204,0,BRA
2012-09,1204,0,BRA
2013-06,1204,43,BRA
2013-08,1204,0,BRA
2014-10,1204,0,BRA
2015-04,1204,0,BRA
2015-11,1204,0,BRA
2016-09,1204,0,BRA
2018-05,1204,0,BRA
2019-03,1204,0,BRA
2020-05,1204,0,BRA
2020-09,1204,0,BRA
2022-02,1204,149,BRA
2022-05,1204,53723.64925599843,BRA
2000-08,1205,0,BRA
2001-07,1205,0,BRA
2002-10,1205,0,BRA
2003-03,1205,0,BRA
2003-11,1205,0,BRA
2005-09,1205,0,BRA
2005-11,1205,0,BRA
2006-01,1205,0,BRA
2008-03,1205,0,BRA
2009-02,1205,0,BRA
2009-12,1205,0,BRA
2010-06,1205,0,BRA
2010-11,1205,0,BRA
2011-04,1205,0,BRA
2011-06,1205,0,BRA
2011-08,1205,0,BRA
2011-10,1205,0,BRA
2011-11,1205,0,BRA
2012-01,1205,0,BRA
2012-08,1205,0,BRA
2012-09,1205,0,BRA
2013-06,1205,0,BRA
2013-08,1205,0,BRA
2014-10,1205,0,BRA
2015-04,1205,0,BRA
2015-11,1205,0,BRA
2016-09,1205,0,BRA
2018-05,1205,0,BRA
2019-03,1205,0,BRA
2020-05,1205,0,BRA
2020-09,1205,0,BRA
2022-02,1205,0,BRA
2022-05,1205,65912.83675592765,BRA
2002-05,1206,0,BRA
2002-06,1206,0,BRA
2003-05,1206,0,BRA
2003-06,1206,0,BRA
2004-05,1206,0,BRA
2005-04,1206,0,BRA
2006-05,1206,0,BRA
2007-08,1206,0,BRA
